date,year,month,day,hour,forecast_need,temp,real
20190701,2019,07,01,1,15000,23.98,15351
20190701,2019,07,01,2,14500,23.44,14731
20190701,2019,07,01,3,14400,22.69,14573
20190701,2019,07,01,4,14300,21.21,14503
20190701,2019,07,01,5,14200,21.37,14413
20190701,2019,07,01,6,15600,22.48,14991
20190701,2019,07,01,7,19000,23.82,17816
20190701,2019,07,01,8,20700,25.14,20135
20190701,2019,07,01,9,21600,26.38,21542
20190701,2019,07,01,10,21900,27.23,22256
20190701,2019,07,01,11,22400,25.68,22471
20190701,2019,07,01,12,22400,23.03,22930
20190701,2019,07,01,13,22700,23.35,23079
20190701,2019,07,01,14,22700,25.72,23000
20190701,2019,07,01,15,22300,28.31,22527
20190701,2019,07,01,16,22200,28.53,22353
20190701,2019,07,01,17,22100,27.84,22068
20190701,2019,07,01,18,21800,26.27,21596
20190701,2019,07,01,19,21600,24.96,21374
20190701,2019,07,01,20,21600,22.37,21261
20190701,2019,07,01,21,21500,20.54,21222
20190701,2019,07,01,22,21400,20.07,20799
20190701,2019,07,01,23,20200,18.88,19666
20190701,2019,07,01,24,18400,18.8,18069
20190702,2019,07,02,1,16200,18.09,17065
20190702,2019,07,02,2,15600,16.77,16571
20190702,2019,07,02,3,15200,15.47,16154
20190702,2019,07,02,4,15100,14.97,16182
20190702,2019,07,02,5,14700,16.36,15732
20190702,2019,07,02,6,15700,17.96,15923
20190702,2019,07,02,7,19000,19.21,18111
20190702,2019,07,02,8,20400,20,20087
20190702,2019,07,02,9,21200,20.69,21223
20190702,2019,07,02,10,21400,21.48,21500
20190702,2019,07,02,11,21800,22.34,21651
20190702,2019,07,02,12,21900,21.94,21980
20190702,2019,07,02,13,22000,22.29,22064
20190702,2019,07,02,14,22100,22.66,21997
20190702,2019,07,02,15,21600,22.81,21536
20190702,2019,07,02,16,21400,22.62,21389
20190702,2019,07,02,17,21200,22.38,21023
20190702,2019,07,02,18,20800,21.89,20714
20190702,2019,07,02,19,20700,20.7,20435
20190702,2019,07,02,20,20800,18.49,20464
20190702,2019,07,02,21,20500,16.46,20376
20190702,2019,07,02,22,20600,15.01,20159
20190702,2019,07,02,23,19700,14.38,19279
20190702,2019,07,02,24,18100,13.27,17993
20190703,2019,07,03,1,16900,12.28,16706
20190703,2019,07,03,2,16300,11.42,15981
20190703,2019,07,03,3,15900,10.82,15665
20190703,2019,07,03,4,15800,10.37,15583
20190703,2019,07,03,5,15300,11.69,15194
20190703,2019,07,03,6,16200,13.69,15577
20190703,2019,07,03,7,19000,15.06,17814
20190703,2019,07,03,8,20500,15.92,19609
20190703,2019,07,03,9,21300,16.44,20479
20190703,2019,07,03,10,21600,17.26,20906
20190703,2019,07,03,11,21800,18.65,20999
20190703,2019,07,03,12,22000,18.96,21286
20190703,2019,07,03,13,22100,19.04,21378
20190703,2019,07,03,14,22100,18.76,21328
20190703,2019,07,03,15,21600,18.14,20893
20190703,2019,07,03,16,21500,18.57,20828
20190703,2019,07,03,17,21200,18.58,20554
20190703,2019,07,03,18,20800,18.3,20251
20190703,2019,07,03,19,20700,17.56,20032
20190703,2019,07,03,20,20600,16.2,20267
20190703,2019,07,03,21,20500,14.42,20260
20190703,2019,07,03,22,20500,13.38,20018
20190703,2019,07,03,23,19600,11.67,19105
20190703,2019,07,03,24,18200,10.54,17740
20190704,2019,07,04,1,16800,9.77,16475
20190704,2019,07,04,2,16100,8.94,15912
20190704,2019,07,04,3,15800,8.33,15644
20190704,2019,07,04,4,15800,8.32,15541
20190704,2019,07,04,5,15300,10.2,15048
20190704,2019,07,04,6,16300,13.12,15365
20190704,2019,07,04,7,19100,15.06,17650
20190704,2019,07,04,8,20600,16.4,19556
20190704,2019,07,04,9,21300,17.49,20478
20190704,2019,07,04,10,21600,18.24,20859
20190704,2019,07,04,11,21800,18.8,20941
20190704,2019,07,04,12,22100,19.2,21294
20190704,2019,07,04,13,22200,19.8,21310
20190704,2019,07,04,14,22200,20.68,21215
20190704,2019,07,04,15,21800,21.32,20976
20190704,2019,07,04,16,21600,21.69,20792
20190704,2019,07,04,17,21300,21.58,20508
20190704,2019,07,04,18,20900,21.25,20371
20190704,2019,07,04,19,20700,20.11,20212
20190704,2019,07,04,20,20700,17.12,20431
20190704,2019,07,04,21,20600,15.23,20392
20190704,2019,07,04,22,20400,13.47,20220
20190704,2019,07,04,23,19600,12.81,19164
20190704,2019,07,04,24,18200,12.34,17806
20190705,2019,07,05,1,16900,12.87,16621
20190705,2019,07,05,2,16300,13.16,15998
20190705,2019,07,05,3,15900,13.54,15637
20190705,2019,07,05,4,15800,13.64,15614
20190705,2019,07,05,5,15400,13.82,15417
20190705,2019,07,05,6,16300,15.18,15673
20190705,2019,07,05,7,18900,17.15,17824
20190705,2019,07,05,8,20400,18.18,19644
20190705,2019,07,05,9,21200,18.19,20596
20190705,2019,07,05,10,21500,17.67,21105
20190705,2019,07,05,11,21800,16.43,21147
20190705,2019,07,05,12,22000,16.03,21514
20190705,2019,07,05,13,22100,16.13,21517
20190705,2019,07,05,14,22100,16.26,21420
20190705,2019,07,05,15,21700,17.72,21012
20190705,2019,07,05,16,21400,18.79,20790
20190705,2019,07,05,17,21200,18.94,20540
20190705,2019,07,05,18,20700,18.33,20208
20190705,2019,07,05,19,20500,17.64,20072
20190705,2019,07,05,20,20500,16.49,20144
20190705,2019,07,05,21,20300,15.38,19963
20190705,2019,07,05,22,20200,14.15,19639
20190705,2019,07,05,23,19400,13.83,18849
20190705,2019,07,05,24,18000,13.37,17531
20190706,2019,07,06,1,16350,13.43,16448
20190706,2019,07,06,2,15550,13.52,15728
20190706,2019,07,06,3,15050,13.38,15368
20190706,2019,07,06,4,15000,13.41,15254
20190706,2019,07,06,5,14450,14.09,14701
20190706,2019,07,06,6,14500,14.67,14544
20190706,2019,07,06,7,15900,15.4,15502
20190706,2019,07,06,8,17300,16.71,16841
20190706,2019,07,06,9,18400,18.05,17995
20190706,2019,07,06,10,18800,18.75,18847
20190706,2019,07,06,11,19300,20.11,19245
20190706,2019,07,06,12,19300,20.59,19480
20190706,2019,07,06,13,19100,21.21,19413
20190706,2019,07,06,14,18800,20.66,18979
20190706,2019,07,06,15,18400,20.81,18443
20190706,2019,07,06,16,18100,20.67,18159
20190706,2019,07,06,17,17900,20.4,17953
20190706,2019,07,06,18,17800,19.88,17722
20190706,2019,07,06,19,17600,18.94,17521
20190706,2019,07,06,20,17700,17.84,17681
20190706,2019,07,06,21,17600,17.37,17517
20190706,2019,07,06,22,17800,16.67,17562
20190706,2019,07,06,23,17200,17.19,16864
20190706,2019,07,06,24,15900,16.69,15734
20190707,2019,07,07,1,14500,16.18,14700
20190707,2019,07,07,2,13800,15.48,13996
20190707,2019,07,07,3,13300,15.12,13656
20190707,2019,07,07,4,13200,14.7,13463
20190707,2019,07,07,5,12500,14.38,12984
20190707,2019,07,07,6,12300,14.33,12753
20190707,2019,07,07,7,13200,14.08,13010
20190707,2019,07,07,8,14200,14.51,13680
20190707,2019,07,07,9,15200,15.18,14563
20190707,2019,07,07,10,16000,16.21,15251
20190707,2019,07,07,11,16300,17.3,15727
20190707,2019,07,07,12,16350,17.99,15900
20190707,2019,07,07,13,16400,18.49,16047
20190707,2019,07,07,14,16400,18.46,15962
20190707,2019,07,07,15,16000,18.28,15670
20190707,2019,07,07,16,15700,17.81,15262
20190707,2019,07,07,17,15750,17.38,15121
20190707,2019,07,07,18,15900,17.08,15079
20190707,2019,07,07,19,16200,16.21,15307
20190707,2019,07,07,20,16350,15.81,15676
20190707,2019,07,07,21,16600,15.18,15781
20190707,2019,07,07,22,17100,14.56,16253
20190707,2019,07,07,23,16800,13.92,16050
20190707,2019,07,07,24,15400,13.17,15133
20190708,2019,07,08,1,14350,12.57,14300
20190708,2019,07,08,2,13800,12.62,13776
20190708,2019,07,08,3,13650,12.3,13603
20190708,2019,07,08,4,13600,12.14,13618
20190708,2019,07,08,5,13400,12.54,13364
20190708,2019,07,08,6,15000,13.17,14003
20190708,2019,07,08,7,18150,13.99,16698
20190708,2019,07,08,8,19850,15.15,18704
20190708,2019,07,08,9,20800,15.66,19839
20190708,2019,07,08,10,21100,16.34,20543
20190708,2019,07,08,11,21400,16.19,20580
20190708,2019,07,08,12,21500,16.57,20956
20190708,2019,07,08,13,21600,16.71,21114
20190708,2019,07,08,14,21600,16.39,21023
20190708,2019,07,08,15,21250,16.66,20486
20190708,2019,07,08,16,20950,16.5,20296
20190708,2019,07,08,17,20600,16.46,20135
20190708,2019,07,08,18,20400,16.23,19814
20190708,2019,07,08,19,20350,15.84,19664
20190708,2019,07,08,20,20500,14.65,19889
20190708,2019,07,08,21,20500,13.86,19924
20190708,2019,07,08,22,20350,13.05,19731
20190708,2019,07,08,23,19200,13.05,18662
20190708,2019,07,08,24,17650,12.42,17294
20190709,2019,07,09,1,16700,12.21,16134
20190709,2019,07,09,2,16100,11.81,15584
20190709,2019,07,09,3,15800,11.76,15318
20190709,2019,07,09,4,15600,11.32,15277
20190709,2019,07,09,5,15300,12.01,14912
20190709,2019,07,09,6,16200,13.12,15178
20190709,2019,07,09,7,18900,14.37,17493
20190709,2019,07,09,8,20200,15.75,19407
20190709,2019,07,09,9,20900,16.86,20470
20190709,2019,07,09,10,21200,17.24,20786
20190709,2019,07,09,11,21500,17.97,20774
20190709,2019,07,09,12,21600,18.59,21220
20190709,2019,07,09,13,21700,19.07,21307
20190709,2019,07,09,14,21800,19.45,21238
20190709,2019,07,09,15,21300,18.1,20804
20190709,2019,07,09,16,21000,16.6,20717
20190709,2019,07,09,17,20800,15.94,20360
20190709,2019,07,09,18,20400,15.98,19979
20190709,2019,07,09,19,20500,15.24,19979
20190709,2019,07,09,20,20400,14.55,20236
20190709,2019,07,09,21,20200,14.36,20265
20190709,2019,07,09,22,20200,14.29,19977
20190709,2019,07,09,23,19400,13.69,18986
20190709,2019,07,09,24,17800,13.42,17502
20190710,2019,07,10,1,16500,13.33,16305
20190710,2019,07,10,2,16000,12.62,15662
20190710,2019,07,10,3,15500,12.6,15307
20190710,2019,07,10,4,15500,12.23,15337
20190710,2019,07,10,5,15000,12.33,15109
20190710,2019,07,10,6,16100,12.67,15319
20190710,2019,07,10,7,18700,13.17,17522
20190710,2019,07,10,8,20100,13.74,19396
20190710,2019,07,10,9,20800,14.37,20505
20190710,2019,07,10,10,21100,15.89,20988
20190710,2019,07,10,11,21400,16.53,20920
20190710,2019,07,10,12,21700,16.16,21312
20190710,2019,07,10,13,21700,15.23,21337
20190710,2019,07,10,14,21800,16.63,21277
20190710,2019,07,10,15,21400,18.47,20866
20190710,2019,07,10,16,21200,17.94,20702
20190710,2019,07,10,17,20900,16.83,20407
20190710,2019,07,10,18,20500,16.05,19992
20190710,2019,07,10,19,20300,14.8,19862
20190710,2019,07,10,20,20500,13.77,20119
20190710,2019,07,10,21,20200,13.38,20104
20190710,2019,07,10,22,20400,12.91,19834
20190710,2019,07,10,23,19500,13.22,18754
20190710,2019,07,10,24,17900,12.83,17377
20190711,2019,07,11,1,16500,12.44,16282
20190711,2019,07,11,2,15800,11.96,15690
20190711,2019,07,11,3,15500,11.55,15313
20190711,2019,07,11,4,15600,10.78,15194
20190711,2019,07,11,5,15400,11.1,15098
20190711,2019,07,11,6,16100,11.91,15287
20190711,2019,07,11,7,18800,13.24,17452
20190711,2019,07,11,8,20200,14.59,19529
20190711,2019,07,11,9,21000,15.92,20511
20190711,2019,07,11,10,21100,16.96,21033
20190711,2019,07,11,11,21500,18.08,20917
20190711,2019,07,11,12,21600,18.63,21336
20190711,2019,07,11,13,21800,18.94,21462
20190711,2019,07,11,14,21700,19.73,21446
20190711,2019,07,11,15,21500,20.13,20991
20190711,2019,07,11,16,21200,20.5,20882
20190711,2019,07,11,17,20800,20.75,20583
20190711,2019,07,11,18,20600,20.75,20364
20190711,2019,07,11,19,20500,19.38,20188
20190711,2019,07,11,20,20500,18.89,20362
20190711,2019,07,11,21,20500,15.74,20332
20190711,2019,07,11,22,20400,13.89,20270
20190711,2019,07,11,23,19400,13.23,19218
20190711,2019,07,11,24,17800,12.28,17749
20190712,2019,07,12,1,16600,11.06,16551
20190712,2019,07,12,2,15900,10.83,15820
20190712,2019,07,12,3,15550,10.24,15386
20190712,2019,07,12,4,15500,9.72,15386
20190712,2019,07,12,5,15100,11.65,15111
20190712,2019,07,12,6,16000,14.9,15285
20190712,2019,07,12,7,18800,17.85,17380
20190712,2019,07,12,8,20300,20.67,19446
20190712,2019,07,12,9,21100,22.32,20678
20190712,2019,07,12,10,21300,23.42,21168
20190712,2019,07,12,11,21500,23.63,21281
20190712,2019,07,12,12,21600,24.21,21585
20190712,2019,07,12,13,21800,24.68,21781
20190712,2019,07,12,14,21700,24.72,21648
20190712,2019,07,12,15,21400,24.51,21278
20190712,2019,07,12,16,21050,24.23,21124
20190712,2019,07,12,17,20800,24.04,20784
20190712,2019,07,12,18,20450,23.42,20445
20190712,2019,07,12,19,20450,21.32,20148
20190712,2019,07,12,20,20350,19.72,20272
20190712,2019,07,12,21,20150,18.14,20059
20190712,2019,07,12,22,20000,16.79,19819
20190712,2019,07,12,23,19100,16.98,18840
20190712,2019,07,12,24,17600,16.52,17556
20190713,2019,07,13,1,15900,15.67,16307
20190713,2019,07,13,2,15250,15.33,15647
20190713,2019,07,13,3,14750,14.86,15158
20190713,2019,07,13,4,14650,14.61,15067
20190713,2019,07,13,5,14300,14.93,14647
20190713,2019,07,13,6,14200,15.63,14353
20190713,2019,07,13,7,16200,16.19,15259
20190713,2019,07,13,8,17600,16.97,16472
20190713,2019,07,13,9,18600,17.14,17745
20190713,2019,07,13,10,19100,18.03,18661
20190713,2019,07,13,11,19500,20.26,19023
20190713,2019,07,13,12,19550,21.14,19195
20190713,2019,07,13,13,19400,20.17,18944
20190713,2019,07,13,14,19000,19.54,18700
20190713,2019,07,13,15,18400,19.56,18111
20190713,2019,07,13,16,18000,19.25,17829
20190713,2019,07,13,17,17700,19.7,17563
20190713,2019,07,13,18,17500,19.38,17357
20190713,2019,07,13,19,17450,17.82,17310
20190713,2019,07,13,20,17550,17.04,17339
20190713,2019,07,13,21,17500,15.67,17198
20190713,2019,07,13,22,17600,15.25,17266
20190713,2019,07,13,23,17000,14.1,16679
20190713,2019,07,13,24,15850,13.84,15597
20190714,2019,07,14,1,14300,13.63,14455
20190714,2019,07,14,2,13550,13.41,13913
20190714,2019,07,14,3,13150,13.49,13546
20190714,2019,07,14,4,13050,13.11,13269
20190714,2019,07,14,5,12500,13.59,12753
20190714,2019,07,14,6,12300,14.6,12495
20190714,2019,07,14,7,12900,15.69,12955
20190714,2019,07,14,8,14400,17.07,13771
20190714,2019,07,14,9,15200,18.24,14479
20190714,2019,07,14,10,16000,19.18,15213
20190714,2019,07,14,11,16300,20.13,15824
20190714,2019,07,14,12,16400,20.44,15985
20190714,2019,07,14,13,16500,20.85,16002
20190714,2019,07,14,14,16400,21.29,15966
20190714,2019,07,14,15,16100,21.81,15567
20190714,2019,07,14,16,15700,22.08,15307
20190714,2019,07,14,17,15450,21.81,15117
20190714,2019,07,14,18,15500,21.1,15090
20190714,2019,07,14,19,15700,19.5,15304
20190714,2019,07,14,20,16000,17.64,15615
20190714,2019,07,14,21,16300,15.73,15857
20190714,2019,07,14,22,16700,14.33,16564
20190714,2019,07,14,23,16400,12.66,16259
20190714,2019,07,14,24,15350,11.56,15253
20190715,2019,07,15,1,14450,10.49,14322
20190715,2019,07,15,2,13900,9.8,13845
20190715,2019,07,15,3,13650,8.9,13621
20190715,2019,07,15,4,13700,8.52,13588
20190715,2019,07,15,5,13400,10.17,13486
20190715,2019,07,15,6,15000,13.42,14007
20190715,2019,07,15,7,18100,15.87,16429
20190715,2019,07,15,8,19900,17.45,18624
20190715,2019,07,15,9,20900,18.49,19937
20190715,2019,07,15,10,21200,19.45,20462
20190715,2019,07,15,11,21450,20.87,20516
20190715,2019,07,15,12,21600,21.55,20831
20190715,2019,07,15,13,21800,22.21,20975
20190715,2019,07,15,14,21800,22.62,20969
20190715,2019,07,15,15,21400,23.21,20592
20190715,2019,07,15,16,21100,23.71,20484
20190715,2019,07,15,17,20700,23.44,20166
20190715,2019,07,15,18,20200,22.84,19848
20190715,2019,07,15,19,20150,20.76,19729
20190715,2019,07,15,20,20300,18.16,19949
20190715,2019,07,15,21,20350,15.88,19962
20190715,2019,07,15,22,20250,13.12,19953
20190715,2019,07,15,23,19050,14.25,18745
20190715,2019,07,15,24,17500,13.86,17178
20190716,2019,07,16,1,16400,13.33,16070
20190716,2019,07,16,2,15750,12.61,15483
20190716,2019,07,16,3,15450,12.46,15167
20190716,2019,07,16,4,15450,12.21,15236
20190716,2019,07,16,5,15050,12.91,15002
20190716,2019,07,16,6,16000,14.24,15288
20190716,2019,07,16,7,18950,15.3,17542
20190716,2019,07,16,8,20250,15.88,19366
20190716,2019,07,16,9,21050,15.72,20459
20190716,2019,07,16,10,21350,15.64,20901
20190716,2019,07,16,11,21600,16.56,20839
20190716,2019,07,16,12,21800,17.04,21350
20190716,2019,07,16,13,21900,17.46,21298
20190716,2019,07,16,14,21900,17.38,21197
20190716,2019,07,16,15,21500,17.78,20793
20190716,2019,07,16,16,21150,18.67,20630
20190716,2019,07,16,17,20850,19.23,20288
20190716,2019,07,16,18,20500,18.24,20008
20190716,2019,07,16,19,20400,16.85,19710
20190716,2019,07,16,20,20450,15.29,19863
20190716,2019,07,16,21,20400,14.1,20041
20190716,2019,07,16,22,20350,13.82,19959
20190716,2019,07,16,23,19300,13.05,18728
20190716,2019,07,16,24,17800,12.99,17348
20190717,2019,07,17,1,15600,12.52,16273
20190717,2019,07,17,2,15000,12.59,15743
20190717,2019,07,17,3,14800,12.24,15328
20190717,2019,07,17,4,14800,12.24,15382
20190717,2019,07,17,5,14500,12.99,15025
20190717,2019,07,17,6,15200,14.07,15357
20190717,2019,07,17,7,18900,15.42,17491
20190717,2019,07,17,8,20300,16.54,19500
20190717,2019,07,17,9,21100,17.24,20428
20190717,2019,07,17,10,21300,17.97,20873
20190717,2019,07,17,11,21600,18.42,20972
20190717,2019,07,17,12,21700,18.76,21335
20190717,2019,07,17,13,21900,19.02,21410
20190717,2019,07,17,14,21900,20.01,21397
20190717,2019,07,17,15,21500,20.09,20992
20190717,2019,07,17,16,21200,20.62,20920
20190717,2019,07,17,17,20900,20.34,20627
20190717,2019,07,17,18,20500,19.83,20353
20190717,2019,07,17,19,20500,18.95,20085
20190717,2019,07,17,20,20500,17.2,20299
20190717,2019,07,17,21,20500,14.49,20307
20190717,2019,07,17,22,20500,12.94,20232
20190717,2019,07,17,23,19300,11.91,19082
20190717,2019,07,17,24,17900,10.86,17639
20190718,2019,07,18,1,15900,9.61,16409
20190718,2019,07,18,2,15300,8.92,15762
20190718,2019,07,18,3,14800,8.45,15414
20190718,2019,07,18,4,14800,8.18,15381
20190718,2019,07,18,5,14500,10.2,15116
20190718,2019,07,18,6,15400,13.22,15297
20190718,2019,07,18,7,18800,15.47,17450
20190718,2019,07,18,8,20300,17.52,19427
20190718,2019,07,18,9,21100,19.16,20600
20190718,2019,07,18,10,21300,20.12,21123
20190718,2019,07,18,11,21600,21.59,21160
20190718,2019,07,18,12,21900,22.23,21315
20190718,2019,07,18,13,22100,22.99,21495
20190718,2019,07,18,14,22000,23.78,21571
20190718,2019,07,18,15,21600,23.93,21274
20190718,2019,07,18,16,21300,24.39,21105
20190718,2019,07,18,17,21000,24.43,20855
20190718,2019,07,18,18,20600,23.97,20535
20190718,2019,07,18,19,20500,22.49,20270
20190718,2019,07,18,20,20600,18.91,20552
20190718,2019,07,18,21,20600,16.86,20521
20190718,2019,07,18,22,20600,15.63,20515
20190718,2019,07,18,23,19400,15,19352
20190718,2019,07,18,24,18000,14.36,17699
20190719,2019,07,19,1,16000,13.48,16512
20190719,2019,07,19,2,15300,13.68,15814
20190719,2019,07,19,3,14900,13.45,15477
20190719,2019,07,19,4,14900,13.07,15482
20190719,2019,07,19,5,14500,13.53,15299
20190719,2019,07,19,6,15300,16.3,15499
20190719,2019,07,19,7,18800,19.62,17452
20190719,2019,07,19,8,20300,23.01,19503
20190719,2019,07,19,9,21200,25.2,20728
20190719,2019,07,19,10,21500,26.22,21290
20190719,2019,07,19,11,21900,27.4,21409
20190719,2019,07,19,12,22100,27.53,21763
20190719,2019,07,19,13,22300,27.51,21947
20190719,2019,07,19,14,22300,27.39,21804
20190719,2019,07,19,15,21900,27.83,21360
20190719,2019,07,19,16,21700,27.46,21239
20190719,2019,07,19,17,21500,25.48,20968
20190719,2019,07,19,18,21100,23.6,20693
20190719,2019,07,19,19,20800,22.82,20480
20190719,2019,07,19,20,20800,21.88,20460
20190719,2019,07,19,21,20600,21.05,20379
20190719,2019,07,19,22,20700,20.24,20206
20190719,2019,07,19,23,19700,20.25,19073
20190719,2019,07,19,24,18100,19.66,17564
20190720,2019,07,20,1,15900,19.01,16449
20190720,2019,07,20,2,15200,18.1,15853
20190720,2019,07,20,3,14800,17.42,15464
20190720,2019,07,20,4,14800,16.86,15168
20190720,2019,07,20,5,14300,17.11,14692
20190720,2019,07,20,6,14100,18.39,14456
20190720,2019,07,20,7,16400,20.24,15350
20190720,2019,07,20,8,17800,22.19,16911
20190720,2019,07,20,9,18900,24.05,18126
20190720,2019,07,20,10,19500,25.46,18958
20190720,2019,07,20,11,19900,26.67,19376
20190720,2019,07,20,12,20000,27.54,19589
20190720,2019,07,20,13,19900,28.07,19435
20190720,2019,07,20,14,19500,28.28,18986
20190720,2019,07,20,15,18800,28.05,18340
20190720,2019,07,20,16,18500,28.07,18168
20190720,2019,07,20,17,18200,28.11,17967
20190720,2019,07,20,18,18000,27.96,17812
20190720,2019,07,20,19,17900,26.21,17736
20190720,2019,07,20,20,17900,23.56,17788
20190720,2019,07,20,21,18100,21.82,17629
20190720,2019,07,20,22,18100,20.94,17913
20190720,2019,07,20,23,17400,19.09,17087
20190720,2019,07,20,24,16200,18.32,15912
20190721,2019,07,21,1,14400,18,14747
20190721,2019,07,21,2,13800,18.06,13958
20190721,2019,07,21,3,13500,17.62,13640
20190721,2019,07,21,4,13200,17.51,13528
20190721,2019,07,21,5,12600,18.19,13118
20190721,2019,07,21,6,12300,19.3,12754
20190721,2019,07,21,7,13600,20.7,13152
20190721,2019,07,21,8,14500,20.7,13821
20190721,2019,07,21,9,15500,20.92,14706
20190721,2019,07,21,10,16400,23.21,15600
20190721,2019,07,21,11,16700,26.08,16162
20190721,2019,07,21,12,16700,27.98,16361
20190721,2019,07,21,13,16700,28.92,16394
20190721,2019,07,21,14,16800,27.29,16415
20190721,2019,07,21,15,16400,23.94,16156
20190721,2019,07,21,16,16000,23.88,15879
20190721,2019,07,21,17,16000,24.65,15671
20190721,2019,07,21,18,16100,24.37,15722
20190721,2019,07,21,19,16300,23.3,15915
20190721,2019,07,21,20,16500,21.55,16041
20190721,2019,07,21,21,16800,20.36,16397
20190721,2019,07,21,22,17300,19.24,16832
20190721,2019,07,21,23,16900,18.05,16415
20190721,2019,07,21,24,15700,17.14,15369
20190722,2019,07,22,1,14100,16.29,14504
20190722,2019,07,22,2,13600,15.74,13967
20190722,2019,07,22,3,13400,15.3,13797
20190722,2019,07,22,4,13400,14.63,13795
20190722,2019,07,22,5,13200,15.25,13773
20190722,2019,07,22,6,14500,17.35,14210
20190722,2019,07,22,7,17800,19.62,16752
20190722,2019,07,22,8,19700,21.28,18947
20190722,2019,07,22,9,20700,22.71,20464
20190722,2019,07,22,10,21100,23.62,20957
20190722,2019,07,22,11,21500,24.05,21014
20190722,2019,07,22,12,21700,24.49,21388
20190722,2019,07,22,13,21800,25.25,21479
20190722,2019,07,22,14,21800,25.48,21396
20190722,2019,07,22,15,21400,25.74,21085
20190722,2019,07,22,16,21200,25.84,20936
20190722,2019,07,22,17,20800,25.16,20673
20190722,2019,07,22,18,20500,24.49,20360
20190722,2019,07,22,19,20300,23.37,20007
20190722,2019,07,22,20,20400,21.94,20136
20190722,2019,07,22,21,20700,20.83,20360
20190722,2019,07,22,22,20600,20.28,20254
20190722,2019,07,22,23,19200,19.43,18826
20190722,2019,07,22,24,17600,18.94,17373
20190723,2019,07,23,1,16600,18.66,16291
20190723,2019,07,23,2,15900,18.13,15672
20190723,2019,07,23,3,15600,17.78,15353
20190723,2019,07,23,4,15500,17.56,15277
20190723,2019,07,23,5,15300,17.04,15287
20190723,2019,07,23,6,15800,16.9,15431
20190723,2019,07,23,7,18600,16.89,17569
20190723,2019,07,23,8,20200,16.97,19509
20190723,2019,07,23,9,21200,17.44,20741
20190723,2019,07,23,10,21500,17.79,21227
20190723,2019,07,23,11,21900,19.77,21241
20190723,2019,07,23,12,22000,20.08,21563
20190723,2019,07,23,13,22200,20.46,21763
20190723,2019,07,23,14,22200,20.76,21728
20190723,2019,07,23,15,21900,20.82,21379
20190723,2019,07,23,16,21500,20.83,21101
20190723,2019,07,23,17,21200,20.63,20778
20190723,2019,07,23,18,20700,20.21,20492
20190723,2019,07,23,19,20600,19.92,20325
20190723,2019,07,23,20,20700,19.75,20433
20190723,2019,07,23,21,20600,19.21,20441
20190723,2019,07,23,22,20800,18.21,20264
20190723,2019,07,23,23,19500,18.96,18977
20190723,2019,07,23,24,18000,18.74,17430
20190724,2019,07,24,1,16800,18.44,16313
20190724,2019,07,24,2,16100,18.22,15696
20190724,2019,07,24,3,15800,18.07,15316
20190724,2019,07,24,4,15700,17.94,15272
20190724,2019,07,24,5,15300,17.78,15185
20190724,2019,07,24,6,16100,18.39,15290
20190724,2019,07,24,7,18900,19.39,17642
20190724,2019,07,24,8,20500,20.07,19783
20190724,2019,07,24,9,21500,21.15,20943
20190724,2019,07,24,10,21700,21.73,21507
20190724,2019,07,24,11,22100,22.34,21616
20190724,2019,07,24,12,22400,23.11,21914
20190724,2019,07,24,13,22600,23.87,22116
20190724,2019,07,24,14,22600,24.63,22114
20190724,2019,07,24,15,22250,25.03,21845
20190724,2019,07,24,16,21950,25.09,21589
20190724,2019,07,24,17,21550,25.14,21281
20190724,2019,07,24,18,21050,24.86,20873
20190724,2019,07,24,19,20900,24.16,20683
20190724,2019,07,24,20,20900,22.04,20873
20190724,2019,07,24,21,21100,20.59,20838
20190724,2019,07,24,22,21200,19.21,20660
20190724,2019,07,24,23,19700,19.08,19315
20190724,2019,07,24,24,18100,18.85,17756
20190725,2019,07,25,1,16200,18.22,16580
20190725,2019,07,25,2,15400,17.67,15887
20190725,2019,07,25,3,15100,17.06,15511
20190725,2019,07,25,4,15200,16.24,15537
20190725,2019,07,25,5,15000,16.82,15359
20190725,2019,07,25,6,15700,19.14,15520
20190725,2019,07,25,7,19050,21.8,17741
20190725,2019,07,25,8,20800,23.76,19923
20190725,2019,07,25,9,21750,25.46,21258
20190725,2019,07,25,10,22000,26.41,21865
20190725,2019,07,25,11,22400,26.92,21896
20190725,2019,07,25,12,22600,27.66,22290
20190725,2019,07,25,13,22800,28.51,22309
20190725,2019,07,25,14,22850,29.13,22221
20190725,2019,07,25,15,22450,29.56,21861
20190725,2019,07,25,16,22100,29.7,21716
20190725,2019,07,25,17,21750,29.29,21437
20190725,2019,07,25,18,21300,28.33,21090
20190725,2019,07,25,19,21000,26.83,20890
20190725,2019,07,25,20,21000,24.06,21040
20190725,2019,07,25,21,21150,22.17,21044
20190725,2019,07,25,22,21150,20.7,20995
20190725,2019,07,25,23,19650,19.47,19637
20190725,2019,07,25,24,18100,18.4,18050
20190726,2019,07,26,1,16150,17.72,16798
20190726,2019,07,26,2,15400,16.87,16142
20190726,2019,07,26,3,15000,16.15,15648
20190726,2019,07,26,4,15050,15.62,15604
20190726,2019,07,26,5,14950,15.62,15470
20190726,2019,07,26,6,15700,17.08,15636
20190726,2019,07,26,7,19200,18.86,17825
20190726,2019,07,26,8,21000,20.74,19873
