KodStacji, NazwaStacji, Rok, Miesiac, Dzien, Godzina, Temperatura
"249180010","PSZCZYNA","2020","04","01","06",-2.4,"",.0,"8","","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","01","12",6.5,"",.0,"8","","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2020","04","01","18",2.2,"",.0,"8","","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","02","06",1.8,"",.0,"8","","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","02","12",11.8,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2020","04","02","18",5.8,"",.0,"8","","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2020","04","03","06",2.6,"",.0,"8","","W",0,"8","","8",0,"8",0,"",8,""
"249180010","PSZCZYNA","2020","04","03","12",9.2,"",.0,"8","W","W",0,"8","","8",0,"8",8,"",7,""
"249180010","PSZCZYNA","2020","04","03","18",6.9,"",.0,"8","","W",0,"8","","8",0,"8",8,"",7,""
"249180010","PSZCZYNA","2020","04","04","06",4.1,"",.0,"8","","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","04","12",13.1,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","04","18",8.6,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2020","04","05","06",2.4,"",.0,"8","","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2020","04","05","12",13.2,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",9,""
"249180010","PSZCZYNA","2020","04","05","18",8.2,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",9,""
"249180010","PSZCZYNA","2020","04","06","06",4.1,"",.0,"8","","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","06","12",19.2,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","06","18",12.1,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","07","06",9.8,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","07","12",18.1,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2020","04","07","18",13.8,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2020","04","08","06",5.4,"",.0,"8","","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","08","12",20.0,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2020","04","08","18",14.8,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2020","04","09","06",6.6,"",.0,"8","","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","09","12",20.8,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","09","18",16.1,"",.0,"8","W","W",0,"8","","8",0,"8",6,"",8,""
"249180010","PSZCZYNA","2020","04","10","06",5.4,"",.0,"8","","W",0,"8","","8",0,"8",1,"",7,""
"249180010","PSZCZYNA","2020","04","10","12",13.6,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","10","18",8.1,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","11","06",4.1,"",.0,"8","","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","11","12",16.8,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","11","18",12.6,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2020","04","12","06",5.2,"",.0,"8","","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","12","12",20.1,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2020","04","12","18",16.1,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2020","04","13","06",14.1,"",.0,"8","W","W",0,"8","","8",0,"8",6,"",8,""
"249180010","PSZCZYNA","2020","04","13","12",18.9,"",.0,"8","W","W",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2020","04","13","18",6.8,"",.0,"8","","W",0,"8","","8",0,"8",6,"",7,""
"249180010","PSZCZYNA","2020","04","14","06",3.4,"",.0,"8","","W",0,"8","","8",0,"8",3,"",8,""
