KodStacji, NazwaStacji, Rok, Miesiac, Dzien, Godzina, Temperatura
"249180010","PSZCZYNA","2019","08","01","06",19.4,"",.0,"8","W","W",0,"8","","8",0,"8",5,"",7,""
"249180010","PSZCZYNA","2019","08","01","12",25.5,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2019","08","01","18",22.0,"",.0,"8","W","W",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2019","08","02","06",19.0,"",.0,"8","W","W",0,"8","","8",0,"8",3,"",8,""
"249180010","PSZCZYNA","2019","08","02","12",24.4,"",.0,"8","W","W",0,"8","","8",0,"8",5,"",7,""
"249180010","PSZCZYNA","2019","08","02","18",21.8,"",.0,"8","W","W",0,"8","","8",0,"8",4,"",7,""
"249180010","PSZCZYNA","2019","08","03","06",16.8,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2019","08","03","12",24.0,"",.0,"8","W","W",0,"8","","8",0,"8",6,"",7,""
"249180010","PSZCZYNA","2019","08","03","18",19.8,"",.0,"8","W","W",0,"8","","8",0,"8",6,"",7,""
"249180010","PSZCZYNA","2019","08","04","06",14.8,"",.0,"8","W","W",0,"8","","8",0,"8",5,"",7,""
"249180010","PSZCZYNA","2019","08","04","12",21.4,"",.0,"8","W","W",0,"8","","8",0,"8",6,"",8,""
"249180010","PSZCZYNA","2019","08","04","18",18.8,"",.0,"8","W","W",0,"8","","8",0,"8",7,"",8,""
"249180010","PSZCZYNA","2019","08","05","06",16.8,"",.0,"8","W","W",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2019","08","05","12",24.4,"",.0,"8","W","W",0,"8","","8",0,"8",4,"",9,""
"249180010","PSZCZYNA","2019","08","05","18",19.0,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2019","08","06","06",20.2,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",8,""
"249180010","PSZCZYNA","2019","08","06","12",27.3,"",.0,"8","W","W",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2019","08","06","18",21.8,"",.0,"8","W","W",0,"8","","8",0,"8",6,"",8,""
"249180010","PSZCZYNA","2019","08","07","06",22.6,"",.0,"8","W","W",0,"8","","8",0,"8",8,"",7,""
"249180010","PSZCZYNA","2019","08","07","12",27.1,"",.0,"8","W","W",0,"8","","8",0,"8",7,"",7,""
"249180010","PSZCZYNA","2019","08","07","18",24.1,"",.0,"8","W","W",0,"8","","8",0,"8",8,"",7,""
"249180010","PSZCZYNA","2019","08","08","06",18.0,"",.0,"8","W","W",0,"8","","8",0,"8",2,"",9,""
"249180010","PSZCZYNA","2019","08","08","12",24.2,"",.0,"8","W","W",0,"8","","8",0,"8",3,"",9,""
"249180010","PSZCZYNA","2019","08","08","18",20.4,"",.0,"8","W","W",0,"8","","8",0,"8",4,"",9,""
"249180010","PSZCZYNA","2019","08","09","06",20.4,"",.0,"8","W","W",0,"8","","8",0,"8",0,"",9,""
